epoch,train_loss,val_loss,val_accuracy,test_accuracy
1,3.0654621720314026,2.601081758737564,0.4235294117647059,0.8100263852242744
2,2.5905725591712527,2.4359686076641083,0.4235294117647059,0.8100263852242744
3,2.4455525974432626,2.3349730372428894,0.4235294117647059,0.8100263852242744
4,2.3628380364841886,2.2700667679309845,0.4235294117647059,0.8100263852242744
5,2.2879756655957966,2.2163346111774445,0.4235294117647059,0.8100263852242744
6,2.233540667427911,2.1661159992218018,0.4235294117647059,0.8100263852242744
7,2.149296465847227,2.1272448748350143,0.4235294117647059,0.8100263852242744
8,2.1327943156162896,2.095077320933342,0.4235294117647059,0.8100263852242744
9,2.0621883985069065,2.078073114156723,0.4235294117647059,0.8100263852242744
10,2.065041267209583,2.0465252101421356,0.4235294117647059,0.8100263852242744
11,2.0141067885690265,2.0205732733011246,0.4235294117647059,0.8100263852242744
12,1.9735879434479608,2.01429246366024,0.4235294117647059,0.8100263852242744
13,1.9665382090542052,2.0073499530553818,0.4235294117647059,0.8100263852242744
14,1.923132715953721,1.9930456578731537,0.4235294117647059,0.8100263852242744
15,1.8950495703352823,1.9761207550764084,0.4235294117647059,0.8100263852242744
16,1.8491032752725813,1.9643582701683044,0.4235294117647059,0.8100263852242744
17,1.8517174224058788,1.9464420229196548,0.4235294117647059,0.8100263852242744
18,1.8241011914279726,1.9430303424596786,0.4235294117647059,0.8100263852242744
19,1.8087678336434894,1.9406696259975433,0.4235294117647059,0.8100263852242744
20,1.8122390624549654,1.9349843263626099,0.4235294117647059,0.8100263852242744
21,1.7773754778835509,1.9214989691972733,0.4235294117647059,0.8100263852242744
22,1.7723525861899059,1.934107944369316,0.4235294117647059,0.8100263852242744
23,1.7739988416433334,1.927812546491623,0.4235294117647059,0.8100263852242744
24,1.7324465430445142,1.9223579466342926,0.4235294117647059,0.8100263852242744
25,1.7265256295601528,1.9072632938623428,0.4235294117647059,0.8100263852242744
26,1.7174515591727362,1.9200475066900253,0.4235294117647059,0.8100263852242744
27,1.7343596898847156,1.9192687273025513,0.4235294117647059,0.8100263852242744
28,1.6738199558522966,1.9205189049243927,0.4235294117647059,0.8100263852242744
29,1.7021775311893887,1.9222786277532578,0.4235294117647059,0.8100263852242744
30,1.6733972165319655,1.9173001199960709,0.4235294117647059,0.8100263852242744
31,1.6498188409540389,1.921905905008316,0.4235294117647059,0.8100263852242744
32,1.6475615633858576,1.9140352010726929,0.4235294117647059,0.8100263852242744
