epoch,train_loss,val_loss,val_accuracy,test_accuracy
1,2.917867812845442,2.4744266271591187,0.5098039215686274,0.8021108179419525
2,2.3788717769914203,2.2159116864204407,0.5098039215686274,0.8021108179419525
3,2.217094358470705,2.0890086591243744,0.5098039215686274,0.8021108179419525
4,2.11796498298645,2.006227597594261,0.5098039215686274,0.8021108179419525
5,2.0481652700238757,1.958735704421997,0.5098039215686274,0.8021108179419525
6,1.9877920432223215,1.9138436019420624,0.5098039215686274,0.8021108179419525
7,1.9401522907945845,1.8782457411289215,0.5098039215686274,0.8021108179419525
8,1.89476587706142,1.857600748538971,0.5098039215686274,0.8021108179419525
9,1.8587281306584675,1.8369808942079544,0.5098039215686274,0.8021108179419525
10,1.8264049010144339,1.8143036663532257,0.5098039215686274,0.8021108179419525
11,1.7932256774769888,1.778852179646492,0.5098039215686274,0.8021108179419525
12,1.7665920952955882,1.7591417282819748,0.5098039215686274,0.8021108179419525
13,1.734293058514595,1.7486113011837006,0.5098039215686274,0.8021108179419525
14,1.712855534421073,1.7549788504838943,0.5098039215686274,0.8021108179419525
15,1.6902117828528087,1.7476394176483154,0.5098039215686274,0.8021108179419525
16,1.6660722990830739,1.720328375697136,0.5098039215686274,0.8021108179419525
17,1.641885639892684,1.71121247112751,0.5098039215686274,0.8021108179419525
18,1.6248380740483601,1.7033806890249252,0.5098039215686274,0.8021108179419525
19,1.6022191875510745,1.6942720413208008,0.5098039215686274,0.8021108179419525
20,1.5830059978697035,1.693067044019699,0.5098039215686274,0.8021108179419525
21,1.564915031194687,1.6989481896162033,0.5098039215686274,0.8021108179419525
22,1.554975700047281,1.7020803540945053,0.5098039215686274,0.8021108179419525
23,1.5306990891695023,1.697022333741188,0.5098039215686274,0.8021108179419525
24,1.5232818855179682,1.6797979772090912,0.5098039215686274,0.8021108179419525
25,1.5057216435670853,1.6747446954250336,0.5098039215686274,0.8021108179419525
26,1.4863984617922041,1.667182981967926,0.5098039215686274,0.8021108179419525
27,1.4699006941583421,1.6719297170639038,0.5098039215686274,0.8021108179419525
28,1.4596086310015783,1.6850599944591522,0.5098039215686274,0.8021108179419525
29,1.444570917222235,1.6813965886831284,0.5098039215686274,0.8021108179419525
30,1.4300699200895097,1.6595433801412582,0.5098039215686274,0.8021108179419525
31,1.4197159508864086,1.6650354862213135,0.5098039215686274,0.8021108179419525
32,1.406195109917058,1.656721070408821,0.5098039215686274,0.8021108179419525
33,1.389286802874671,1.660947471857071,0.5098039215686274,0.8021108179419525
34,1.3738346679343119,1.6680804938077927,0.5098039215686274,0.8021108179419525
35,1.36200630499257,1.666746273636818,0.5098039215686274,0.8021108179419525
36,1.3469631274541218,1.663178190588951,0.5098039215686274,0.8021108179419525
37,1.3386519534720316,1.6680226475000381,0.5098039215686274,0.8021108179419525
38,1.3235856178734038,1.6778433918952942,0.5098039215686274,0.8021108179419525
39,1.3116425739394293,1.6530309468507767,0.5098039215686274,0.8021108179419525
40,1.2965744899378882,1.6687553375959396,0.5098039215686274,0.8021108179419525
41,1.2826070537169774,1.6732310503721237,0.5098039215686274,0.8021108179419525
42,1.2689194273617532,1.6796378791332245,0.5098039215686274,0.8021108179419525
43,1.259231035080221,1.6742509454488754,0.5098039215686274,0.8021108179419525
44,1.2472830936312675,1.6685590744018555,0.5098039215686274,0.8021108179419525
45,1.2372275210089154,1.6805427372455597,0.5098039215686274,0.8021108179419525
46,1.227570940223005,1.6669314950704575,0.5098039215686274,0.8021108179419525
