epoch,train_loss,val_loss,val_accuracy,test_accuracy
1,2.0402340786661695,1.8258973168475288,0.5736694677871148,0.49114210327930646
2,1.7313578576146962,1.6879865122692925,0.5736694677871148,0.49114210327930646
3,1.638000840198494,1.6462826196636473,0.5736694677871148,0.49114210327930646
4,1.5657759162480245,1.598786147577422,0.5736694677871148,0.49114210327930646
5,1.5134865821240666,1.5393519358975547,0.5736694677871148,0.49114210327930646
6,1.4596503730305654,1.5104779771396093,0.5736694677871148,0.49114210327930646
7,1.4120317419132073,1.4730990614209856,0.5736694677871148,0.49114210327930646
8,1.3736542572756252,1.4373977397169386,0.5736694677871148,0.49114210327930646
9,1.3332927487567514,1.4229018347603934,0.5736694677871148,0.49114210327930646
10,1.3014323331876667,1.4112570849912507,0.5736694677871148,0.49114210327930646
11,1.2726587893482215,1.380330391228199,0.5736694677871148,0.49114210327930646
12,1.2456002006987612,1.363905397909028,0.5736694677871148,0.49114210327930646
13,1.2214599720494237,1.3573261871933937,0.5736694677871148,0.49114210327930646
14,1.203973042512844,1.3431488403252192,0.5736694677871148,0.49114210327930646
15,1.1846813986639302,1.332177507025855,0.5736694677871148,0.49114210327930646
16,1.1617880702732566,1.308846419411046,0.5736694677871148,0.49114210327930646
17,1.151451995510779,1.3206848874688148,0.5736694677871148,0.49114210327930646
18,1.1402224844801212,1.3312987706490926,0.5736694677871148,0.49114210327930646
19,1.1257431050260625,1.3187237296785628,0.5736694677871148,0.49114210327930646
20,1.108696950528912,1.3228665845734733,0.5736694677871148,0.49114210327930646
21,1.1016237274139464,1.3018583389265197,0.5736694677871148,0.49114210327930646
22,1.0931817733361098,1.2981702515057154,0.5736694677871148,0.49114210327930646
23,1.0892268019522022,1.2975077448146684,0.5736694677871148,0.49114210327930646
24,1.072203747764557,1.3080021089741163,0.5736694677871148,0.49114210327930646
25,1.0680437557949516,1.3007491858942168,0.5736694677871148,0.49114210327930646
26,1.0582690461429056,1.2955748023731368,0.5736694677871148,0.49114210327930646
27,1.0476258458967456,1.2924808774675642,0.5736694677871148,0.49114210327930646
28,1.0451796232107395,1.2882977958236421,0.5736694677871148,0.49114210327930646
29,1.0369657147192433,1.2819768797074045,0.5736694677871148,0.49114210327930646
30,1.035712252120058,1.284645208290645,0.5736694677871148,0.49114210327930646
31,1.0244608780819022,1.2852787652185984,0.5736694677871148,0.49114210327930646
32,1.0157459691137134,1.2889516428112984,0.5736694677871148,0.49114210327930646
33,1.0150221808703837,1.2897844623242105,0.5736694677871148,0.49114210327930646
34,1.012443017459915,1.3041757611291749,0.5736694677871148,0.49114210327930646
35,1.0133004030305706,1.2786123369421278,0.5736694677871148,0.49114210327930646
36,1.0000773380378525,1.3034389231886183,0.5736694677871148,0.49114210327930646
37,0.9988289200617168,1.2690191662737302,0.5736694677871148,0.49114210327930646
38,0.9954388183272052,1.3033529339092118,0.5736694677871148,0.49114210327930646
39,0.9939780798024997,1.2965489753655024,0.5736694677871148,0.49114210327930646
40,0.9857371560113872,1.300554660814149,0.5736694677871148,0.49114210327930646
41,0.9819746600415654,1.3037327453494072,0.5736694677871148,0.49114210327930646
42,0.9842786853184957,1.293056393308299,0.5736694677871148,0.49114210327930646
43,0.9828819526645713,1.2814477309584618,0.5736694677871148,0.49114210327930646
44,0.9783943684515125,1.2906931617430277,0.5736694677871148,0.49114210327930646
